Player~Pos~Age~Tm~G~GS~MP~FG~FGA~FG%~3P~3PA~3P%~FT~FTA~FT%~ORB~DRB~TRB~AST~STL~BLK~TOV~PF~PTS
Mikal Bridges~SF~29.0~NYK~81.0~81.0~33.2~5.8~11.9~0.49~1.9~5.2~0.371~1.0~1.2~0.827~1.0~2.9~3.9~3.8~1.3~0.8~1.0~2.0~14.6
Peyton Watson~SF~23.0~DEN~54.0~40.0~29.6~5.3~10.8~0.491~1.5~3.6~0.411~2.6~3.5~0.73~0.9~4.0~4.9~2.1~0.9~1.1~1.7~2.5~14.6
Anfernee Simons~SG~26.0~2TM~55.0~5.0~24.9~5.2~11.8~0.44~2.7~6.9~0.385~1.3~1.4~0.896~0.6~1.9~2.5~2.4~0.5~0.1~1.2~1.7~14.3
Anfernee Simons~SG~26.0~BOS~49.0~0.0~24.5~5.1~11.6~0.44~2.7~6.7~0.395~1.3~1.5~0.889~0.5~1.9~2.4~2.4~0.6~0.1~1.1~1.7~14.2
Scoot Henderson~PG~21.0~POR~29.0~9.0~24.9~4.7~11.4~0.415~1.9~5.3~0.355~2.9~3.4~0.838~0.6~2.1~2.7~3.7~0.9~0.3~2.4~2.8~14.2
Tre Jones~PG~26.0~CHI~64.0~40.0~27.1~5.3~9.5~0.558~0.6~2.0~0.323~3.0~3.5~0.841~0.6~2.6~3.1~5.4~1.2~0.2~1.4~1.5~14.2
Kelly Oubre Jr.~SF~30.0~PHI~49.0~40.0~31.7~5.1~10.9~0.466~1.8~4.8~0.364~2.2~2.9~0.761~1.0~4.0~5.0~1.6~1.3~0.5~1.4~2.5~14.2
P.J. Washington~PF~27.0~DAL~56.0~53.0~31.0~5.3~11.8~0.45~1.4~4.2~0.325~2.2~3.3~0.687~1.5~5.5~7.0~1.8~1.0~1.1~1.7~2.1~14.2
Ivica Zubac~C~28.0~2TM~48.0~47.0~30.1~6.0~10.0~0.598~0.0~0.0~~2.1~3.0~0.711~3.4~7.2~10.6~2.2~0.4~0.8~1.8~2.3~14.1
Ivica Zubac~C~28.0~LAC~43.0~42.0~30.9~6.1~10.0~0.613~0.0~0.0~~2.2~3.1~0.705~3.4~7.6~11.0~2.2~0.4~0.8~1.9~2.4~14.4
Santi Aldama~PF~25.0~MEM~43.0~11.0~27.9~5.3~11.1~0.479~1.6~4.7~0.35~1.8~2.7~0.667~1.6~5.1~6.7~2.9~0.9~0.7~1.3~1.6~14.0
Jeremiah Fears~PG~19.0~NOP~81.0~48.0~25.6~5.2~12.1~0.435~1.2~3.7~0.336~2.2~2.9~0.784~0.7~2.9~3.6~3.4~1.2~0.4~2.2~1.8~14.0
Keegan Murray~PF~25.0~SAC~23.0~22.0~34.5~5.5~13.0~0.42~1.3~4.9~0.277~1.7~2.1~0.776~1.4~4.3~5.7~1.7~1.0~1.6~1.2~1.8~14.0
Brandin Podziemski~SG~22.0~GSW~81.0~42.0~28.5~4.8~10.6~0.457~1.9~5.0~0.371~2.3~3.0~0.795~0.9~4.2~5.1~3.7~1.1~0.2~1.6~1.7~13.9
Ace Bailey~SF~19.0~UTA~71.0~60.0~27.6~5.5~12.3~0.445~1.9~5.5~0.35~0.9~1.2~0.767~1.4~2.8~4.2~1.8~0.8~0.7~1.5~2.7~13.8
Aaron Nesmith~SF~26.0~IND~45.0~42.0~29.7~4.7~11.4~0.414~2.3~6.2~0.379~2.0~2.5~0.829~1.1~3.1~4.2~1.9~0.6~0.5~1.4~2.8~13.8
Devin Vassell~SG~25.0~SAS~66.0~64.0~30.5~4.9~11.2~0.435~2.5~6.4~0.384~1.6~1.9~0.813~0.6~3.5~4.0~2.5~0.8~0.4~0.9~1.6~13.8
De'Andre Hunter~SF~28.0~2TM~45.0~25.0~26.1~4.6~11.1~0.415~1.7~5.5~0.305~2.8~3.2~0.867~0.7~3.4~4.1~2.0~0.7~0.1~1.7~2.5~13.7
De'Andre Hunter~SF~28.0~CLE~43.0~23.0~26.2~4.7~11.2~0.423~1.7~5.5~0.308~2.8~3.2~0.869~0.7~3.6~4.2~2.1~0.7~0.1~1.7~2.5~14.0
Bobby Portis~PF~30.0~MIL~67.0~9.0~24.2~5.5~11.2~0.488~2.0~4.4~0.456~0.7~1.0~0.706~1.3~5.1~6.4~1.6~0.6~0.2~1.0~1.6~13.7
Cedric Coward~SG~22.0~MEM~62.0~47.0~25.8~4.9~10.5~0.471~1.5~4.4~0.338~2.3~2.7~0.843~1.3~4.5~5.9~2.8~0.6~0.4~1.7~2.0~13.6
Zach Edey~C~23.0~MEM~11.0~11.0~25.8~5.6~8.9~0.633~0.1~0.5~0.2~2.3~2.9~0.781~3.9~7.2~11.1~1.1~0.6~1.9~2.4~3.4~13.6
Ajay Mitchell~SG~23.0~OKC~57.0~16.0~25.8~5.0~10.4~0.485~1.1~3.1~0.347~2.5~2.8~0.87~0.7~2.6~3.3~3.6~1.2~0.3~1.4~2.1~13.6
Naz Reid~C~26.0~MIN~77.0~3.0~26.1~5.2~11.3~0.456~2.1~5.8~0.362~1.2~1.6~0.732~1.2~5.0~6.2~2.2~1.0~1.0~1.6~2.5~13.6
Jalen Suggs~PG~24.0~ORL~56.0~55.0~27.4~4.9~11.3~0.434~2.1~6.2~0.333~1.8~2.1~0.855~0.6~3.2~3.8~5.5~1.9~0.7~2.6~2.6~13.6
Cam Thomas~SG~24.0~2TM~42.0~8.0~21.0~4.5~11.0~0.41~1.2~4.0~0.31~3.3~4.0~0.811~0.3~1.4~1.7~2.6~0.2~0.1~1.8~1.0~13.5
Cam Thomas~SG~24.0~BRK~24.0~8.0~24.3~5.1~12.8~0.399~1.6~4.9~0.325~3.8~4.5~0.843~0.4~1.4~1.8~3.1~0.2~0.1~2.0~1.3~15.6
Cam Thomas~SG~24.0~MIL~18.0~0.0~16.6~3.7~8.5~0.431~0.8~2.8~0.275~2.6~3.4~0.754~0.1~1.4~1.6~1.9~0.3~0.1~1.4~0.7~10.7
John Collins~PF~28.0~LAC~68.0~55.0~27.2~5.2~9.5~0.55~1.3~3.2~0.41~1.7~2.2~0.763~1.6~3.7~5.3~1.0~0.9~0.8~1.4~2.7~13.5
Tim Hardaway Jr.~SG~33.0~DEN~80.0~6.0~26.6~4.4~9.7~0.447~2.8~6.9~0.407~2.0~2.5~0.811~0.2~2.4~2.6~1.4~0.5~0.1~0.5~1.3~13.5
Cormac Ryan~SG~27.0~MIL~10.0~1.0~23.2~4.5~8.2~0.549~2.4~4.7~0.511~2.1~2.3~0.913~0.5~1.3~1.8~1.5~1.0~0.3~1.5~2.6~13.5
Reed Sheppard~SG~21.0~HOU~81.0~20.0~26.2~4.9~11.5~0.431~2.8~7.0~0.395~0.8~1.0~0.81~0.3~2.5~2.9~3.4~1.5~0.7~1.5~2.0~13.5
Toumani Camara~PF~25.0~POR~81.0~81.0~33.3~4.8~10.8~0.44~2.7~7.2~0.37~1.2~1.7~0.708~1.6~3.6~5.1~2.5~1.2~0.4~1.8~2.9~13.4
Jordan Poole~PG~26.0~NOP~39.0~8.0~23.9~4.2~11.4~0.372~2.5~7.4~0.333~2.5~2.9~0.86~0.2~1.7~2.0~3.1~0.6~0.4~1.8~2.3~13.4
Quentin Grimes~SG~25.0~PHI~74.0~19.0~29.4~4.5~10.0~0.449~1.7~5.1~0.329~2.7~3.2~0.838~0.6~3.0~3.6~3.2~0.9~0.4~1.8~2.1~13.3
Tobias Harris~PF~33.0~DET~62.0~62.0~27.8~4.8~10.4~0.464~1.3~3.5~0.356~2.2~2.5~0.865~0.9~4.3~5.1~2.5~0.9~0.4~1.0~1.7~13.1
Keldon Johnson~SF~26.0~SAS~81.0~0.0~23.3~5.0~9.7~0.52~1.2~3.3~0.362~1.9~2.3~0.798~1.7~3.7~5.4~1.4~0.6~0.1~0.9~2.0~13.1
Jaylon Tyson~SG~23.0~CLE~65.0~41.0~27.0~5.0~10.1~0.495~2.0~4.5~0.447~1.2~1.6~0.738~1.8~3.3~5.1~2.2~0.8~0.4~1.5~2.5~13.1
Kyle Kuzma~PF~30.0~MIL~69.0~43.0~26.2~4.9~10.0~0.492~1.2~3.5~0.347~2.0~2.7~0.726~0.8~3.7~4.5~2.7~0.7~0.4~1.7~1.9~13.0
Brandon Williams~PG~26.0~DAL~66.0~15.0~22.2~4.4~9.3~0.472~0.5~2.3~0.232~3.7~4.6~0.793~0.5~2.4~2.9~3.9~0.9~0.3~1.9~1.6~13.0
Sam Merrill~SG~29.0~CLE~52.0~38.0~26.5~4.3~9.3~0.461~3.0~7.2~0.421~1.1~1.3~0.855~0.5~2.0~2.6~2.4~0.6~0.1~0.8~2.4~12.8
Collin Gillespie~PG~26.0~PHO~80.0~58.0~28.5~4.4~10.5~0.418~2.9~7.2~0.401~1.0~1.1~0.874~1.1~3.0~4.1~4.6~1.2~0.2~1.6~1.6~12.7
GG Jackson II~PF~21.0~MEM~55.0~28.0~21.4~4.6~9.3~0.496~1.2~3.5~0.332~2.0~2.7~0.742~0.9~3.4~4.3~1.5~0.6~0.8~1.5~1.4~12.5
De'Anthony Melton~PG~27.0~GSW~48.0~23.0~23.0~4.5~10.9~0.41~1.5~5.0~0.298~2.0~2.5~0.824~0.8~2.4~3.2~2.6~1.6~0.4~1.9~1.9~12.5
Malik Monk~SG~27.0~SAC~62.0~3.0~22.0~4.5~10.2~0.438~2.0~5.1~0.395~1.5~1.7~0.879~0.2~1.6~1.9~3.0~0.6~0.4~1.5~1.6~12.5
Jaylen Wells~SG~22.0~MEM~69.0~69.0~26.4~4.4~10.1~0.431~1.9~5.3~0.353~1.9~2.5~0.784~0.9~2.3~3.2~1.6~0.9~0.1~1.1~2.1~12.5
Deandre Ayton~C~27.0~LAL~71.0~71.0~27.2~5.5~8.3~0.67~0.0~0.0~~1.3~2.0~0.64~2.6~5.4~8.0~0.8~0.6~0.9~1.2~2.2~12.3
Max Christie~SG~22.0~DAL~76.0~67.0~29.4~4.1~9.4~0.439~2.3~5.8~0.403~1.6~1.8~0.906~0.2~3.1~3.3~2.0~0.6~0.3~1.3~1.3~12.3
Noah Clowney~PF~21.0~BRK~66.0~60.0~27.0~3.8~9.6~0.396~2.0~5.9~0.329~2.7~3.4~0.804~0.8~3.3~4.1~1.6~0.8~0.7~1.5~2.5~12.3
Donte DiVincenzo~SG~29.0~MIN~81.0~81.0~30.7~4.2~10.2~0.407~3.0~7.9~0.38~1.0~1.3~0.743~0.8~3.3~4.1~3.8~1.3~0.4~1.5~2.4~12.3
Maxime Raynaud~C~22.0~SAC~73.0~55.0~26.4~5.2~9.1~0.569~0.3~1.0~0.3~1.8~2.2~0.78~1.9~5.6~7.5~1.3~0.5~0.5~1.2~2.3~12.3
Jonathan Kuminga~PF~23.0~2TM~36.0~14.0~23.1~4.4~9.4~0.463~1.0~2.9~0.333~2.5~3.4~0.724~1.4~4.3~5.6~2.3~0.6~0.3~1.9~1.5~12.2
Jonathan Kuminga~PF~23.0~GSW~20.0~13.0~23.8~4.4~9.7~0.454~0.9~2.7~0.321~2.5~3.3~0.742~1.5~4.4~5.9~2.5~0.4~0.3~2.3~1.7~12.1
Jonathan Kuminga~PF~23.0~ATL~16.0~1.0~22.1~4.3~9.1~0.476~1.1~3.3~0.346~2.5~3.6~0.702~1.3~4.1~5.3~2.1~0.9~0.3~1.3~1.4~12.3
Cameron Johnson~SF~29.0~DEN~54.0~54.0~30.5~4.2~8.8~0.48~2.0~4.7~0.43~1.7~2.1~0.839~0.8~3.0~3.8~2.4~0.7~0.4~0.9~2.3~12.2
Tre Johnson~SG~19.0~WAS~60.0~42.0~24.1~4.5~10.8~0.419~1.9~5.4~0.358~1.3~1.5~0.874~0.5~2.4~2.8~2.0~0.6~0.3~1.6~2.0~12.2
Duncan Robinson~SF~31.0~DET~76.0~76.0~27.5~4.1~9.1~0.453~2.9~7.0~0.41~1.1~1.4~0.755~0.4~2.3~2.7~2.1~0.6~0.3~0.7~2.2~12.2
Donovan Clingan~C~21.0~POR~76.0~76.0~27.2~4.6~8.9~0.519~1.1~3.2~0.34~1.8~2.7~0.68~4.5~7.1~11.6~2.1~0.6~1.7~1.2~2.3~12.1
Blake Hinson~SF~26.0~UTA~13.0~2.0~20.0~4.2~7.9~0.534~2.7~5.5~0.493~0.9~1.2~0.75~0.6~1.5~2.1~1.1~0.3~0.2~0.4~1.6~12.1
Moses Moody~SG~23.0~GSW~60.0~49.0~25.7~4.1~9.3~0.44~2.5~6.3~0.401~1.5~1.9~0.77~0.9~2.5~3.3~1.6~1.0~0.6~1.0~2.0~12.1
Christian Braun~SG~24.0~DEN~44.0~44.0~31.8~4.6~8.8~0.519~1.0~3.3~0.301~1.8~2.3~0.782~1.4~3.4~4.8~2.7~0.7~0.3~1.0~2.3~12.0
Josh Hart~SF~30.0~NYK~66.0~52.0~30.2~4.6~9.0~0.508~1.5~3.7~0.413~1.4~1.9~0.72~1.4~6.0~7.4~4.8~1.1~0.3~1.9~2.5~12.0
Wendell Carter Jr.~C~26.0~ORL~77.0~77.0~29.3~4.2~8.2~0.516~0.9~2.9~0.321~2.5~3.2~0.793~2.1~5.3~7.4~2.0~0.8~0.6~1.3~3.4~11.9
Dyson Daniels~SG~22.0~ATL~76.0~76.0~33.2~5.3~10.2~0.517~0.3~1.5~0.188~1.0~1.6~0.615~2.4~4.4~6.8~5.9~2.0~0.4~1.8~2.2~11.9
Myles Turner~C~29.0~MIL~71.0~71.0~26.9~4.0~9.1~0.44~2.1~5.4~0.383~1.8~2.5~0.74~1.1~4.3~5.3~1.5~0.7~1.6~1.2~2.6~11.9
Dylan Harper~SG~19.0~SAS~68.0~4.0~22.6~4.8~9.5~0.505~0.9~2.6~0.345~1.3~1.7~0.754~0.8~2.6~3.4~3.9~0.8~0.4~1.5~2.0~11.8
Miles McBride~SG~25.0~NYK~40.0~14.0~26.4~4.1~9.7~0.419~2.7~6.6~0.409~0.9~1.1~0.8~0.6~1.9~2.4~2.6~0.9~0.2~0.8~1.7~11.8
Nic Claxton~C~26.0~BRK~69.0~68.0~27.8~4.8~8.4~0.571~0.0~0.3~0.158~2.0~3.3~0.616~2.4~4.5~6.9~3.7~0.7~1.1~1.4~2.3~11.7
Isaiah Collier~PG~21.0~UTA~59.0~19.0~25.7~4.3~8.7~0.495~0.5~1.7~0.27~2.6~3.5~0.722~0.4~2.2~2.5~7.2~1.1~0.3~2.5~2.3~11.7
Bilal Coulibaly~SG~21.0~WAS~56.0~56.0~26.2~4.1~9.7~0.425~1.2~3.6~0.319~2.4~3.2~0.746~0.9~3.5~4.3~2.6~1.3~1.0~1.4~2.3~11.7
Julian Reese~PF~22.0~WAS~12.0~10.0~31.9~4.8~9.3~0.518~0.0~0.0~~2.0~3.3~0.6~4.4~6.8~11.2~2.0~1.3~0.7~2.7~3.4~11.7
Klay Thompson~SF~35.0~DAL~68.0~8.0~21.9~4.1~10.6~0.393~2.9~7.6~0.382~0.5~0.7~0.766~0.3~1.8~2.1~1.4~0.5~0.3~0.9~1.0~11.7
Mark Williams~C~24.0~PHO~60.0~55.0~23.6~4.7~7.3~0.644~0.0~0.0~1.0~2.3~2.9~0.771~3.1~4.9~8.0~1.0~0.9~0.9~1.1~2.2~11.7
Jarace Walker~PF~22.0~IND~76.0~41.0~25.7~4.0~9.6~0.419~1.8~4.7~0.374~1.8~2.4~0.749~0.6~4.5~5.1~2.5~0.8~0.3~1.8~1.6~11.6
Derik Queen~C~21.0~NOP~80.0~47.0~24.8~4.3~9.0~0.476~0.3~1.1~0.256~2.6~3.3~0.792~1.6~5.3~6.9~3.7~1.0~0.9~2.3~2.6~11.5
Kyle Filipowski~C~22.0~UTA~77.0~41.0~23.4~4.2~8.5~0.492~1.0~3.0~0.325~2.1~2.8~0.75~1.9~5.3~7.2~2.6~0.9~0.5~1.6~3.0~11.4
Pelle Larsson~SG~24.0~MIA~70.0~54.0~26.4~4.0~8.0~0.496~0.9~2.7~0.323~2.6~3.3~0.797~1.0~2.5~3.5~3.4~0.7~0.2~1.4~2.1~11.4
Scotty Pippen Jr.~PG~25.0~MEM~10.0~6.0~21.2~4.3~9.6~0.448~1.0~3.2~0.313~1.8~2.3~0.783~0.8~1.4~2.2~4.7~1.9~0.4~2.7~3.1~11.4
Rui Hachimura~PF~27.0~LAL~67.0~40.0~28.3~4.5~8.7~0.511~1.7~3.8~0.44~0.7~1.0~0.691~0.6~2.6~3.2~0.9~0.6~0.3~0.6~1.6~11.3
Max Strus~SF~29.0~CLE~11.0~4.0~24.5~3.9~8.8~0.443~2.9~6.9~0.421~0.5~0.7~0.75~0.8~4.6~5.5~2.0~0.3~0.0~0.7~3.0~11.3
Julian Champagnie~SF~24.0~SAS~81.0~67.0~27.7~3.7~8.4~0.437~2.4~6.3~0.382~1.4~1.7~0.844~0.9~4.9~5.8~1.6~0.8~0.5~0.8~1.6~11.2
Sandro Mamukelashvili~C~26.0~TOR~79.0~13.0~21.9~4.1~7.9~0.521~1.4~3.7~0.388~1.5~2.0~0.747~1.4~3.6~5.0~1.9~0.8~0.5~0.8~1.8~11.2
Obi Toppin~PF~27.0~IND~23.0~3.0~17.7~4.0~8.1~0.497~1.3~4.1~0.319~1.8~2.0~0.913~0.6~4.0~4.5~2.3~0.5~0.0~1.1~1.2~11.2
Isaiah Joe~SG~26.0~OKC~71.0~9.0~21.2~3.5~7.6~0.455~2.5~6.0~0.423~1.5~1.7~0.894~0.5~2.1~2.5~1.3~0.7~0.2~0.6~1.7~11.1
Cam Spencer~SG~25.0~MEM~72.0~20.0~23.8~3.7~7.7~0.473~2.0~4.5~0.449~1.8~1.9~0.94~0.6~2.0~2.5~5.6~0.7~0.2~1.3~1.4~11.1
Kel'el Ware~C~21.0~MIA~76.0~33.0~22.0~4.4~8.4~0.528~1.2~3.0~0.386~0.9~1.2~0.755~2.8~6.2~9.0~0.7~0.8~1.1~0.8~1.5~11.0
Rudy Gobert~C~33.0~MIN~76.0~76.0~31.3~4.4~6.5~0.682~0.0~0.1~0.0~2.1~4.0~0.526~3.9~7.5~11.5~1.7~0.8~1.6~1.4~2.6~10.9
Jusuf Nurki?~C~31.0~UTA~41.0~36.0~26.4~4.4~8.7~0.503~0.6~1.7~0.352~1.5~2.8~0.549~2.6~7.8~10.4~4.8~1.3~0.5~2.5~3.3~10.9
Dennis Schr?der~PG~32.0~2TM~70.0~17.0~24.2~3.6~9.0~0.405~1.1~3.3~0.329~2.4~2.9~0.834~0.5~2.2~2.7~4.9~0.8~0.2~1.8~1.6~10.8
Dennis Schr?der~PG~32.0~SAC~40.0~14.0~26.4~4.3~10.6~0.408~1.4~4.2~0.343~2.7~3.3~0.82~0.6~2.5~3.1~5.3~0.8~0.2~2.0~1.7~12.8
Dennis Schr?der~PG~32.0~CLE~30.0~3.0~21.4~2.8~6.9~0.401~0.6~2.1~0.29~2.1~2.4~0.861~0.4~1.9~2.3~4.3~0.8~0.2~1.5~1.4~8.2
Tyler Burton~SF~25.0~MEM~12.0~0.0~25.6~3.5~9.3~0.375~1.8~5.5~0.333~1.9~2.3~0.852~0.7~3.5~4.2~1.0~0.9~0.3~0.9~2.6~10.8
Daeqwon Plowden~SG~27.0~SAC~31.0~6.0~26.5~3.8~8.8~0.431~2.0~5.9~0.335~1.3~1.5~0.848~1.1~2.0~3.1~1.3~0.7~0.2~0.7~2.4~10.8
Jakob Poeltl~C~30.0~TOR~45.0~43.0~25.1~4.7~6.8~0.695~0.0~0.0~~1.3~2.1~0.624~2.5~4.5~7.1~2.0~0.8~0.7~1.2~3.2~10.7
Jock Landale~C~30.0~2TM~68.0~27.0~22.1~4.1~8.1~0.515~1.1~2.8~0.383~1.2~1.9~0.635~2.7~3.0~5.7~1.7~0.5~0.5~0.9~2.2~10.6
Jock Landale~C~30.0~MEM~45.0~25.0~23.6~4.4~8.6~0.514~1.1~2.9~0.38~1.3~2.0~0.674~3.1~3.4~6.5~1.7~0.6~0.5~1.0~2.3~11.3
Jock Landale~C~30.0~ATL~23.0~2.0~19.4~3.6~6.9~0.516~1.1~2.8~0.391~0.9~1.6~0.541~1.8~2.3~4.1~1.7~0.4~0.6~0.6~2.1~9.1
Bub Carrington~PG~20.0~WAS~81.0~47.0~27.6~3.8~8.9~0.425~2.0~5.0~0.404~1.0~1.3~0.731~0.4~3.0~3.4~4.6~0.6~0.2~2.3~2.2~10.6
Caleb Love~SG~24.0~POR~48.0~1.0~21.1~4.0~10.2~0.389~1.9~6.1~0.32~0.8~1.0~0.735~0.5~1.9~2.4~2.6~0.6~0.1~1.3~1.0~10.6
Marvin Bagley III~PF~26.0~2TM~60.0~12.0~20.0~4.2~6.9~0.618~0.4~0.9~0.462~1.6~2.4~0.66~2.5~3.6~6.1~1.4~0.5~0.7~1.0~2.1~10.5
Marvin Bagley III~PF~26.0~WAS~38.0~8.0~19.2~4.1~6.5~0.626~0.2~0.5~0.421~1.8~2.6~0.711~2.6~3.1~5.7~1.5~0.5~0.7~1.2~2.1~10.1
Marvin Bagley III~PF~26.0~DAL~22.0~4.0~21.4~4.5~7.5~0.606~0.7~1.5~0.485~1.2~2.1~0.553~2.4~4.4~6.8~1.3~0.4~0.7~0.8~2.0~11.0
Will Riley~SF~19.0~WAS~73.0~17.0~21.9~3.7~8.3~0.443~1.1~3.3~0.32~1.9~2.4~0.798~0.8~2.1~2.8~1.9~0.7~0.1~1.3~1.2~10.4
Egor D?min~PG~19.0~BRK~52.0~45.0~25.2~3.4~8.6~0.399~2.4~6.2~0.385~1.0~1.3~0.831~0.4~2.8~3.2~3.3~0.8~0.3~1.7~1.8~10.3
Tari Eason~PF~24.0~HOU~59.0~33.0~25.8~3.9~9.5~0.414~1.6~4.3~0.361~0.8~1.1~0.766~2.1~4.2~6.2~1.5~1.2~0.5~1.3~2.3~10.3
A.J. Green~SG~26.0~MIL~77.0~67.0~29.0~3.3~7.8~0.424~2.9~7.0~0.42~0.7~0.8~0.855~0.4~2.3~2.7~2.0~0.5~0.1~0.9~2.3~10.3
Derrick Jones Jr.~SF~28.0~LAC~49.0~44.0~27.1~3.9~7.7~0.504~1.1~3.1~0.362~1.4~1.9~0.763~1.2~2.2~3.4~1.4~0.9~1.0~0.8~2.1~10.3
Khris Middleton~SF~34.0~2TM~62.0~49.0~23.1~3.6~8.7~0.419~1.0~3.0~0.355~1.9~2.2~0.873~0.8~2.9~3.7~2.8~0.7~0.1~1.7~2.3~10.2
Khris Middleton~SF~34.0~WAS~34.0~34.0~24.3~3.8~8.8~0.433~1.0~2.9~0.333~1.7~2.0~0.841~0.9~3.1~3.9~3.3~0.8~0.3~1.7~2.5~10.3
Khris Middleton~SF~34.0~DAL~28.0~15.0~21.6~3.4~8.5~0.401~1.1~3.0~0.381~2.1~2.3~0.908~0.8~2.7~3.4~2.3~0.5~0.0~1.8~2.1~10.0
Neemias Queta~C~26.0~BOS~76.0~75.0~25.3~4.3~6.6~0.653~0.0~0.1~0.125~1.6~2.3~0.703~3.0~5.3~8.4~1.7~0.8~1.3~1.0~2.8~10.2
D'Angelo Russell~PG~29.0~DAL~26.0~3.0~19.0~3.6~8.9~0.405~1.3~4.3~0.295~1.7~2.3~0.717~0.3~2.0~2.3~4.0~0.5~0.1~1.9~1.2~10.2
Jalen Smith~C~25.0~CHI~53.0~21.0~20.7~3.7~7.6~0.483~1.5~4.2~0.373~1.3~1.8~0.742~1.8~4.8~6.7~1.2~0.5~0.8~1.0~2.1~10.2
Ziaire Williams~SF~24.0~BRK~56.0~13.0~22.9~3.3~7.7~0.425~1.5~4.5~0.343~2.1~2.5~0.85~0.5~1.9~2.4~1.1~1.4~0.4~1.1~2.1~10.2
Kevin Huerter~SG~27.0~2TM~68.0~14.0~22.5~3.9~8.6~0.451~1.4~4.7~0.305~0.8~1.0~0.768~0.5~3.0~3.5~2.6~0.9~0.5~1.1~1.7~10.0
Kevin Huerter~SF~27.0~CHI~44.0~11.0~23.6~4.2~9.2~0.455~1.6~5.1~0.314~0.9~1.3~0.732~0.5~3.3~3.8~2.6~0.8~0.6~1.1~1.9~10.9
Kevin Huerter~SG~27.0~DET~24.0~3.0~20.5~3.3~7.6~0.44~1.1~4.0~0.284~0.5~0.5~0.923~0.5~2.4~2.9~2.5~1.0~0.3~1.0~1.3~8.3
Olivier-Maxence Prosper~PF~23.0~MEM~53.0~24.0~18.6~3.6~6.6~0.549~1.1~2.8~0.405~1.6~2.2~0.754~1.1~2.4~3.5~1.0~0.8~0.2~0.9~1.6~10.0
Harrison Barnes~PF~33.0~SAS~76.0~52.0~25.8~3.4~7.4~0.456~1.8~4.6~0.388~1.3~1.6~0.829~0.8~2.0~2.8~1.9~0.6~0.2~0.8~1.1~9.9
Tristan Da Silva~SF~24.0~ORL~76.0~34.0~24.7~3.6~8.1~0.45~1.6~4.2~0.376~1.1~1.2~0.882~0.8~2.9~3.7~1.6~0.9~0.3~0.9~1.5~9.9
Jordan Miller~SF~26.0~LAC~59.0~1.0~22.0~3.5~6.7~0.529~0.6~1.8~0.343~2.2~2.9~0.771~0.8~2.2~3.0~2.2~0.8~0.2~1.0~1.0~9.9
Isaiah Stewart~C~24.0~DET~57.0~13.0~22.8~3.8~6.9~0.545~0.7~2.1~0.331~1.7~2.3~0.76~1.6~3.4~5.0~1.2~0.3~1.6~1.1~2.9~9.9
Ausar Thompson~SF~23.0~DET~72.0~71.0~26.0~4.2~8.0~0.524~0.1~0.3~0.25~1.5~2.6~0.571~2.1~3.7~5.7~3.1~2.0~0.9~1.5~2.7~9.9
Precious Achiuwa~C~26.0~SAC~72.0~56.0~23.8~4.3~8.0~0.53~0.4~1.3~0.287~1.0~1.8~0.547~2.4~4.3~6.7~1.3~0.9~0.7~0.9~1.7~9.8
Royce O'Neale~SF~32.0~PHO~78.0~67.0~28.4~3.4~8.0~0.421~2.7~6.7~0.408~0.3~0.5~0.711~0.8~4.0~4.8~2.7~1.1~0.4~1.3~2.3~9.8
Zach Collins~C~28.0~CHI~10.0~0.0~18.4~3.7~6.4~0.578~0.9~2.1~0.429~1.4~2.0~0.7~1.6~4.0~5.6~1.5~0.2~0.4~1.0~1.8~9.7
Micah Potter~C~27.0~IND~46.0~6.0~19.0~3.2~6.1~0.518~1.5~3.4~0.43~1.8~2.2~0.842~1.2~3.6~4.8~1.5~0.4~0.3~0.9~1.7~9.6
Daniel Gafford~C~27.0~DAL~55.0~44.0~21.7~3.8~5.7~0.655~0.0~0.0~~2.0~2.9~0.683~2.5~4.4~6.9~1.1~0.8~1.3~1.1~2.6~9.5
Jay Huff~C~27.0~IND~81.0~47.0~20.9~3.5~7.4~0.476~1.4~4.5~0.318~1.0~1.2~0.823~0.9~3.1~4.0~1.5~0.5~1.8~0.9~2.3~9.5
Zaccharie Risacher~SF~20.0~ATL~66.0~45.0~22.4~3.6~8.0~0.453~1.4~3.9~0.369~0.9~1.4~0.644~1.0~2.7~3.8~1.1~0.9~0.5~0.8~2.2~9.5
Javon Small~PG~23.0~MEM~40.0~12.0~20.1~3.2~6.7~0.472~1.5~3.3~0.439~1.7~2.0~0.825~0.9~2.3~3.1~3.8~0.8~0.2~1.4~1.6~9.5
Aaron Wiggins~SG~27.0~OKC~64.0~20.0~21.7~3.6~8.3~0.435~1.5~4.2~0.356~0.8~1.1~0.736~0.6~2.5~3.1~1.6~0.9~0.4~1.2~1.3~9.5
Daniss Jenkins~PG~24.0~DET~71.0~19.0~20.2~3.3~7.9~0.412~1.0~2.7~0.376~1.9~2.3~0.832~0.7~1.6~2.3~3.9~0.9~0.2~1.6~1.5~9.4
T.J. McConnell~PG~33.0~IND~56.0~4.0~17.2~4.3~8.0~0.538~0.3~0.9~0.32~0.4~0.5~0.862~0.4~1.8~2.2~5.1~1.0~0.2~1.1~1.1~9.4
